MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:98954,Wnt2,"wingless-type MMTV integration site family, member 2",6,,positive regulation of cardiac muscle cell proliferation,regulates a function/process that happens in left atrium cardiac muscle|regulates a function/process that happens in right atrium cardiac muscle,,IMP,MGI:4361155 ,J:158582 
MGI:98956,Wnt3a,"wingless-type MMTV integration site family, member 3A",11,,positive regulation of cardiac muscle cell differentiation,,,ISO,P56704 ,J:164563 
MGI:98956,Wnt3a,"wingless-type MMTV integration site family, member 3A",11,,positive regulation of skeletal muscle tissue development,,,IMP,,J:76366 
MGI:98956,Wnt3a,"wingless-type MMTV integration site family, member 3A",11,,skeletal muscle cell differentiation,results in the differentiation of skeletal muscle myoblast,,IGI,MGI:1924828 MGI:1933114 ,J:154476 
MGI:98958,Wnt5a,"wingless-type MMTV integration site family, member 5A",14,,planar cell polarity pathway involved in cardiac muscle tissue morphogenesis,happens in left atrium auricular region cardiac muscle|happens in left atrium cardiac muscle|happens in right atrium auricular region cardiac muscle|happens in right atrium cardiac muscle|happens in left ventricle cardiac muscle|happens in right ventricle cardiac muscle,,IMP,MGI:1857617 ,J:163977 
MGI:108061,Wnt10b,"wingless-type MMTV integration site family, member 10B",15,,regulation of skeletal muscle tissue development,,,IMP,MGI:3582610 ,J:99298 
MGI:108061,Wnt10b,"wingless-type MMTV integration site family, member 10B",15,,skeletal muscle fiber development,"happens in tibialis anterior,results in the development of myoblast",,IMP,MGI:3582610 ,J:99298 
MGI:98968,Wt1,Wilms tumor 1 homolog,2,,diaphragm development,,,IMP,,J:14317 
MGI:98970,Xbp1,X-box binding protein 1,11,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:2685198,Xirp2,xin actin-binding repeat containing 2,2,,cardiac muscle tissue morphogenesis,has the participant cardiac muscle tissue,,IMP,MGI:4453315 ,J:158491 
MGI:103569,Xk,X-linked Kx blood group,X,,skeletal muscle fiber development,,,IGI,MGI:1346053 ,J:206464 
MGI:3797603,Xlch,X-linked cardiac hypertrophy,X,,muscle organ development,,,IMP,MGI:3797607 ,J:136798 
MGI:3797603,Xlch,X-linked cardiac hypertrophy,X,,ventricular cardiac muscle tissue morphogenesis,,,IMP,MGI:3797607 ,J:136798 
MGI:103262,Yap1,yes-associated protein 1,9,,positive regulation of cardiac muscle cell proliferation,,,IDA,,J:200670 
MGI:2137670,Ybx3,Y box protein 3,6,,negative regulation of skeletal muscle tissue development,regulates a function/process that has the participant myoblast,,IDA,,J:139507 
MGI:99150,Yy1,YY1 transcription factor,12,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:3982 ,J:155856 
MGI:1353609,Zbtb18,zinc finger and BTB domain containing 18,1,,skeletal muscle tissue development,,,IMP,,J:156017 
MGI:3644133,Zbtb42,zinc finger and BTB domain containing 42,12,,muscle organ development,,,ISO,B2RXF5 ,J:164563 
MGI:99948,Zfhx3,zinc finger homeobox 3,8,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:2674092,Zfp609,zinc finger protein 609,9,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1918381,Zfp689,zinc finger protein 689,7,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1095400,Zfpm1,"zinc finger protein, multitype 1",8,,cardiac muscle tissue morphogenesis,,,IMP,,J:99745 
MGI:1334444,Zfpm2,"zinc finger protein, multitype 2",15,,cardiac muscle tissue morphogenesis,,,TAS,,J:99745 
MGI:1334444,Zfpm2,"zinc finger protein, multitype 2",15,,positive regulation of cardiac muscle cell proliferation,happens at the same time as UBERON:0000068,,IGI,URS000075EEC2_10090 ,J:231272 
MGI:1334444,Zfpm2,"zinc finger protein, multitype 2",15,,right ventricular cardiac muscle tissue morphogenesis,,,ISO,Q8WW38 ,J:164563 
